GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MUS,Mauritius,,MLE,Male,,6.3 [6-6.6],6.3,6,6.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MRT,Mauritania,,BTSX,Both sexes,,0.1 [0.1-0.1],0.1,0.1,0.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MWI,Malawi,,MLE,Male,,6.4 [6-6.7],6.4,6,6.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MDG,Madagascar,,FMLE,Female,,0.5 [0.5-0.5],0.5,0.5,0.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MDG,Madagascar,,BTSX,Both sexes,,2 [1.9-2.1],2,1.9,2.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,LSO,Lesotho,,MLE,Male,,8.9 [8.5-9.4],8.9,8.5,9.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,KEN,Kenya,,FMLE,Female,,0.9 [0.9-1],0.9,0.9,1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GNB,Guinea-Bissau,,BTSX,Both sexes,,4.8 [4.5-5],4.8,4.5,5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GIN,Guinea,,MLE,Male,,2.2 [2-2.3],2.2,2,2.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GHA,Ghana,,FMLE,Female,,0.7 [0.7-0.8],0.7,0.7,0.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GMB,Gambia,,BTSX,Both sexes,,3.8 [3.6-3.9],3.8,3.6,3.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GAB,Gabon,,MLE,Male,,16.8 [16.3-17.4],16.8,16.3,17.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,ETH,Ethiopia,,FMLE,Female,,0.8 [0.7-0.8],0.8,0.7,0.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,ERI,Eritrea,,BTSX,Both sexes,,1.3 [1.2-1.4],1.3,1.2,1.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GNQ,Equatorial Guinea,,MLE,Male,,15.7 [15.3-16.1],15.7,15.3,16.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,CIV,Côte d'Ivoire,,BTSX,Both sexes,,8.4 [7.9-8.8],8.4,7.9,8.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,COG,Congo,,MLE,Male,,10.6 [10-11.1],10.6,10,11.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,COM,Comoros,,FMLE,Female,,0.1 [0.1-0.1],0.1,0.1,0.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CAF,Central African Republic,,MLE,Male,,6.6 [6.2-7],6.6,6.2,7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CMR,Cameroon,,FMLE,Female,,2.9 [2.8-3],2.9,2.8,3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CPV,Cabo Verde,,BTSX,Both sexes,,7.7 [7.3-8],7.7,7.3,8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,BFA,Burkina Faso,,FMLE,Female,,2.3 [2.2-2.4],2.3,2.2,2.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,BWA,Botswana,,BTSX,Both sexes,,8.6 [8.2-9],8.6,8.2,9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,AGO,Angola,,MLE,Male,,10.7 [10.3-11.1],10.7,10.3,11.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,SLE,Sierra Leone,,FMLE,Female,,1.9 [1.8-1.9],1.9,1.8,1.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ZAF,South Africa,,MLE,Male,,18.4 [17.6-19.1],18.4,17.6,19.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,SSD,South Sudan,,BTSX,Both sexes,,.,,,,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TGO,Togo,,MLE,Male,,4.3 [4-4.5],4.3,4,4.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,PRY,Paraguay,,FMLE,Female,,2.1 [2.1-2.2],2.1,2.1,2.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,PER,Peru,,MLE,Male,,10.5 [10.1-10.8],10.5,10.1,10.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,UGA,Uganda,,BTSX,Both sexes,,9.5 [9.1-9.8],9.5,9.1,9.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,TZA,United Republic of Tanzania,,FMLE,Female,,2.9 [2.8-3.1],2.9,2.8,3.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,ZWE,Zimbabwe,,BTSX,Both sexes,,4.8 [4.6-5],4.8,4.6,5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,ATG,Antigua and Barbuda,,FMLE,Female,,2.5 [2.4-2.6],2.5,2.4,2.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,ARG,Argentina,,MLE,Male,,16.1 [15.6-16.6],16.1,15.6,16.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,BRB,Barbados,,FMLE,Female,,3.4 [3.2-3.5],3.4,3.2,3.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,BLZ,Belize,,MLE,Male,,11.4 [11-11.9],11.4,11,11.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AMR,Americas,,BRA,Brazil,,BTSX,Both sexes,,8.8 [8.5-9.1],8.8,8.5,9.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,CAN,Canada,,MLE,Male,,14.6 [14.2-15],14.6,14.2,15,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AMR,Americas,,COL,Colombia,,BTSX,Both sexes,,5 [4.9-5.2],5,4.9,5.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AMR,Americas,,CRI,Costa Rica,,FMLE,Female,,1.4 [1.4-1.5],1.4,1.4,1.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AMR,Americas,,DMA,Dominica,,BTSX,Both sexes,,6.5 [6.4-6.7],6.5,6.4,6.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AMR,Americas,,DOM,Dominican Republic,,FMLE,Female,,2.3 [2.2-2.3],2.3,2.2,2.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AMR,Americas,,ECU,Ecuador,,MLE,Male,,9.6 [9.1-10],9.6,9.1,10,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AMR,Americas,,GRD,Grenada,,FMLE,Female,,2.8 [2.7-2.9],2.8,2.7,2.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AMR,Americas,,GTM,Guatemala,,MLE,Male,,6.1 [5.8-6.5],6.1,5.8,6.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,PAN,Panama,,BTSX,Both sexes,,7.9 [7.6-8.1],7.9,7.6,8.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AMR,Americas,,TTO,Trinidad and Tobago,,BTSX,Both sexes,,6.7 [6.6-6.9],6.7,6.6,6.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,USA,United States of America,,MLE,Male,,15.8 [15.4-16.2],15.8,15.4,16.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,LCA,Saint Lucia,,FMLE,Female,,3.4 [3.3-3.5],3.4,3.3,3.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,VCT,Saint Vincent and the Grenadines,,MLE,Male,,13.7 [13.2-14.2],13.7,13.2,14.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,GUY,Guyana,,BTSX,Both sexes,,6.3 [6.1-6.5],6.3,6.1,6.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AMR,Americas,,HND,Honduras,,MLE,Male,,6.6 [6.4-6.9],6.6,6.4,6.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,JAM,Jamaica,,BTSX,Both sexes,,4.2 [4-4.3],4.2,4,4.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AMR,Americas,,MEX,Mexico,,FMLE,Female,,2.1 [2-2.2],2.1,2,2.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,ALB,Albania,,BTSX,Both sexes,,7.9 [7.6-8.2],7.9,7.6,8.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,HRV,Croatia,,BTSX,Both sexes,,11.3 [10.8-11.7],11.3,10.8,11.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,CYP,Cyprus,,FMLE,Female,,4.8 [4.7-5],4.8,4.7,5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,CZE,Czechia,,MLE,Male,,22.4 [21.8-23],22.4,21.8,23,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,EST,Estonia,,FMLE,Female,,5.5 [5.3-5.7],5.5,5.3,5.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,FIN,Finland,,MLE,Male,,20 [19.3-20.7],20,19.3,20.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,FRA,France,,BTSX,Both sexes,,12.6 [12.2-13],12.6,12.2,13,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,Germany,,MLE,Male,,20.6 [20.1-21],20.6,20.1,21,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,GRC,Greece,,BTSX,Both sexes,,10.4 [9.9-11],10.4,9.9,11,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,HUN,Hungary,,FMLE,Female,,4.5 [4.4-4.7],4.5,4.4,4.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,IRL,Ireland,,BTSX,Both sexes,,13 [12.6-13.4],13,12.6,13.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,ISR,Israel,,FMLE,Female,,1.4 [1.4-1.5],1.4,1.4,1.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,ITA,Italy,,MLE,Male,,12.5 [12.2-12.8],12.5,12.2,12.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,KGZ,Kyrgyzstan,,FMLE,Female,,1.7 [1.6-1.7],1.7,1.6,1.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,LVA,Latvia,,MLE,Male,,21.7 [21-22.4],21.7,21,22.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,LUX,Luxembourg,,BTSX,Both sexes,,12.6 [12.3-12.9],12.6,12.3,12.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,MLT,Malta,,MLE,Male,,13.2 [12.8-13.7],13.2,12.8,13.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MNE,Montenegro,,BTSX,Both sexes,,11 [10.5-11.6],11,10.5,11.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,NLD,Netherlands,,FMLE,Female,,4.5 [4.4-4.6],4.5,4.4,4.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,POL,Poland,,BTSX,Both sexes,,11.4 [11-11.7],11.4,11,11.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,PRT,Portugal,,FMLE,Female,,5.9 [5.7-6.1],5.9,5.7,6.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MDA,Republic of Moldova,,MLE,Male,,29.2 [27.4-30.9],29.2,27.4,30.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,RUS,Russian Federation,,FMLE,Female,,7.3 [7-7.6],7.3,7,7.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,SMR,San Marino,,MLE,Male,,.,,,,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,SRB,Serbia,,BTSX,Both sexes,,11.1 [10.7-11.4],11.1,10.7,11.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,SVN,Slovenia,,MLE,Male,,18.4 [18-18.9],18.4,18,18.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,ESP,Spain,,BTSX,Both sexes,,10 [9.7-10.3],10,9.7,10.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,SWE,Sweden,,FMLE,Female,,3.8 [3.7-4],3.8,3.7,4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,TJK,Tajikistan,,BTSX,Both sexes,,3.3 [3-3.5],3.3,3,3.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,MKD,Republic of North Macedonia,,FMLE,Female,,2.8 [2.7-3],2.8,2.7,3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,TUR,Turkey,,MLE,Male,,3.7 [3.5-3.8],3.7,3.5,3.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,UKR,Ukraine,,FMLE,Female,,4 [3.8-4.2],4,3.8,4.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,,MLE,Male,,18.4 [17.9-18.9],18.4,17.9,18.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,ALB,Albania,,FMLE,Female,,2.6 [2.5-2.7],2.6,2.5,2.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,AND,Andorra,,MLE,Male,,18 [17.4-18.5],18,17.4,18.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,AUT,Austria,,BTSX,Both sexes,,12 [11.7-12.3],12,11.7,12.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AMR,Americas,,VEN,Venezuela (Bolivarian Republic of),,BTSX,Both sexes,,8.5 [8.2-8.7],8.5,8.2,8.7,,,
